ID;Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód no fornecedor;Fornecedor;Localização;Estoque maximo;Estoque minimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da embalagem;Largura do Produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Itens p/ caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código da lista de serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de medida;Preço de compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais;URL_Banner_Carrossel
16478990330;"BAG-08	";Brincos Argolas em Semijoia - BAG-08;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-08";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550087424_24ef98687b_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990341;"BAG-09	";Brincos Argolas em Semijoia - BAG-09;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-09";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550087584_f16aeabe77_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990346;"BAG-10	";Brincos Argolas em Semijoia - BAG-10;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-10";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550087684_cc0fb1d8f2_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990354;"BAG-11	";Brincos Argolas em Semijoia - BAG-11;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-11";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550140448_ca0d44e950_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990360;"BAG-12	";Brincos Argolas em Semijoia - BAG-12;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-12";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549908061_f438580600_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990364;"BAG-13	";Brincos Argolas em Semijoia - BAG-13;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-13";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550247640_70aa71913e_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990371;"BAG-14	";Brincos Argolas em Semijoia - BAG-14;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-14";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549029852_a9fe044021_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990377;"BAG-15	";Brincos Argolas em Semijoia - BAG-15;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-15";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550088464_eeb4f20f6a_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990382;"BAG-16	";Brincos Argolas em Semijoia - BAG-16;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-16";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549030067_42a2dddf6d_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990389;"BAG-17	";Brincos Argolas em Semijoia - BAG-17;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-17";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549908671_9e1e30cec4_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990393;"BAG-18	";Brincos Argolas em Semijoia - BAG-18;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-18";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549908786_33471b0d11_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990400;"BAG-19	";Brincos Argolas em Semijoia - BAG-19;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-19";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549030502_1ff3789a3a_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990405;"BAG-20	";Brincos Argolas em Semijoia - BAG-20;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-20";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549030632_5cc81b7738_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990411;"BAG-21	";Brincos Argolas em Semijoia - BAG-21;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-21";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549030782_9654ed9dec_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990416;"BAG-22	";Brincos Argolas em Semijoia - BAG-22;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-22";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550089559_336715c056_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990421;"BAG-23	";Brincos Argolas em Semijoia - BAG-23;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-23";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550248995_f2d595a024_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990424;"BAG-24	";Brincos Argolas em Semijoia - BAG-24;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-24";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550089779_e63dc60f0d_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990433;"BAG-25	";Brincos Argolas em Semijoia - BAG-25;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-25";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549031332_9841890995_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990444;"BAG-26	";Brincos Argolas em Semijoia - BAG-26;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-26";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550142793_78a8f27c5e_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990451;"BAG-27	";Brincos Argolas em Semijoia - BAG-27;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-27";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549031662_d440e7714c_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990458;"BAG-28	";Brincos Argolas em Semijoia - BAG-28;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-28";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549910226_d527192a85_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990465;"BAG-29	";Brincos Argolas em Semijoia - BAG-29;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-29";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550143328_9eeac06c6d_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990474;"BAG-30	";Brincos Argolas em Semijoia - BAG-30;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-30";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550090684_3253cf0ae2_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990482;"BAG-31	";Brincos Argolas em Semijoia - BAG-31;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-31";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549032232_ca9bcf73e1_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990490;"BAG-32	";Brincos Argolas em Semijoia - BAG-32;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-32";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549910871_b3e8436e94_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990497;"BAG-33	";Brincos Argolas em Semijoia - BAG-33;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-33";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549911071_db1331f2e3_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990507;"BAG-34	";Brincos Argolas em Semijoia - BAG-34;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-34";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549032612_ccc2e2a3b2_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990515;"BAG-35	";Brincos Argolas em Semijoia - BAG-35;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-35";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550250695_2de9ea8071_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990521;"BAG-36	";Brincos Argolas em Semijoia - BAG-36;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-36";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550250850_f9c137614a_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990529;"BAG-37	";Brincos Argolas em Semijoia - BAG-37;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-37";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549911626_736dec3e84_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990537;"BAG-38	";Brincos Argolas em Semijoia - BAG-38;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-38";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550144698_34c56b9a56_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990545;"BAG-39	";Brincos Argolas em Semijoia - BAG-39;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-39";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549911941_e6f47c948b_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990549;"BAG-40	";Brincos Argolas em Semijoia - BAG-40;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-40";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549912271_c75bf053cf_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990562;"BAG-41	";Brincos Argolas em Semijoia - BAG-41;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-41";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550251700_468ab23ece_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990572;"BAG-42	";Brincos Argolas em Semijoia - BAG-42;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-42";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550145468_10d9a6380f_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990580;"BAG-43	";Brincos Argolas em Semijoia - BAG-43;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-43";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550251985_c7826dcbc5_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
16478990596;"BAG-44	";Brincos Argolas em Semijoia - BAG-44;UN;71171900;0;10;0;;Ativo;50;5;"	BAG-44";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Argolas – Semijoia Folheada a Ouro 24k  ; Brincos Argolas – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Argolas – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550145728_0b7e70847c_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Brincos>>Brincos Argolas;Informações Adicionais do Produto NFE;
